/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/2_segment_211.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/1_segment_191.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/5_segment_12.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/4_segment_223.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/4_segment_143.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/2_segment_315.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/2_segment_179.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/2_segment_121.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/7_segment_209.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Cargo/1_segment_216.wav,Cargo
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/14_segment_3.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/23_segment_70.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/2_segment_43.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/2_segment_7.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/3_segment_345.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/4_segment_146.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/14_segment_23.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/3_segment_86.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/2_segment_225.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Passenger/6_segment_19.wav,Passenger
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/38_segment_10.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/38_segment_82.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/29_segment_51.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/13_segment_68.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/004704_segment_13.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/18_segment_16.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/2_segment_53.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/004704_segment_236.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/47_segment_3.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tanker/6_segment_119.wav,Tanker
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/012051_segment_122.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/025236_segment_276.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/035104_segment_516.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/035104_segment_211.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/034014_segment_459.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/025236_segment_260.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/034014_segment_227.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/035104_segment_199.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/012051_segment_64.wav,Tug
/var/home/damo/Documents/Git/Audio_classification_testing/data/Split1s/test/Tug/012051_segment_440.wav,Tug
