epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/micro_precision,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/micro_precision,val/precision_c0,val/precision_c1,val/precision_c2,val/precision_c3,val/recall
,3.75e-05,3.75e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,,,,,,,,,,,1.2321444749832153,,,,,,,,,,,,
0,,,39,,,,,,,,,,,1.2227344512939453,,,,,,,,,,,,
0,,,59,,,,,,,,,,,1.0058672428131104,,,,,,,,,,,,
0,,,79,,,,,,,,,,,0.9884020090103149,,,,,,,,,,,,
0,,,99,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,119,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,139,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,159,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,179,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,199,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,219,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,239,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,259,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,279,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,299,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,319,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,339,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,359,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,379,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,399,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,419,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,439,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,459,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,479,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,499,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,519,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,539,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,559,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,579,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,599,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,619,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,639,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,659,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,679,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,699,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,719,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,739,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,759,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,779,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,799,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,819,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,839,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,859,,,,,,,,,,,nan,,,,,,,,,,,,
0,,,869,,,,,,,,,,,,0.25,0.4467448592185974,0.103529192507267,nan,0.06528172641992569,0.0,0.26112690567970276,0.26112690567970276,0.0,0.0,0.0,0.25
0,,,869,,,,,,,,,0.266559898853302,nan,,,,,,,,,,,,,
,7.5e-05,7.5e-05,870,,,,,,,,,,,,,,,,,,,,,,,
1,,,879,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,899,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,919,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,939,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,959,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,979,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,999,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,1019,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,1039,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,1059,,,,,,,,,,,nan,,,,,,,,,,,,
1,,,1079,,,,,,,,,,,nan,,,,,,,,,,,,
